date,m2,hy_spread,fed_balance,tga,rrp,net_liquidity,reserve_balance,stealth_signal,stealth_absorb_weeks,net_liq_decline_weeks,stealth_alert,sp500
2025-04-12,21775.6,4.26,6727416.0,306049.0,98531.0,6.4213,,neutral,,,,5363.36
2025-04-13,21775.6,4.26,6727416.0,306049.0,98531.0,6.4213,,neutral,,,,5363.36
2025-04-14,21775.6,4.14,6727416.0,306049.0,102838.0,6.4213,,neutral,,,,5405.97
2025-04-15,21775.6,4.09,6727416.0,306049.0,88878.0,6.4213,,supply,,,,5396.63
2025-04-16,21775.6,4.16,6727113.0,422983.0,54772.0,6.3041,,supply,,,,5275.7
2025-04-17,21775.6,4.02,6727113.0,422983.0,58600.0,6.3041,,neutral,,,,5282.7
2025-04-18,21775.6,4.02,6727113.0,422983.0,58600.0,6.3041,,neutral,,,,5282.7
2025-04-19,21775.6,4.02,6727113.0,422983.0,58600.0,6.3041,,neutral,,,,5282.7
2025-04-20,21775.6,4.02,6727113.0,422983.0,58600.0,6.3041,,neutral,,,,5282.7
2025-04-21,21775.6,4.16,6727113.0,422983.0,114114.0,6.304,,neutral,,,,5158.2
2025-04-22,21775.6,3.99,6727113.0,422983.0,137951.0,6.304,,neutral,,,,5287.76
2025-04-23,21775.6,3.75,6726930.0,606632.0,171780.0,6.1201,,absorb,,,,5375.86
2025-04-24,21775.6,3.73,6726930.0,606632.0,130004.0,6.1202,,supply,,,,5484.77
2025-04-25,21775.6,3.67,6726930.0,606632.0,94021.0,6.1202,,supply,,,,5525.21
2025-04-26,21775.6,3.67,6726930.0,606632.0,94021.0,6.1202,,neutral,,,,5525.21
2025-04-27,21775.6,3.67,6726930.0,606632.0,94021.0,6.1202,,neutral,,,,5525.21
2025-04-28,21775.6,3.73,6726930.0,606632.0,148649.0,6.1201,,neutral,,,,5528.75
2025-04-29,21775.6,3.74,6726930.0,606632.0,157537.0,6.1201,,neutral,,,,5560.83
2025-04-30,21775.6,3.94,6709277.0,595741.0,250601.0,6.1133,,supply,,,,5569.06
2025-05-01,21833.9,3.78,6709277.0,595741.0,157353.0,6.1134,,supply,,,,5604.14
2025-05-02,21833.9,3.6,6709277.0,595741.0,147882.0,6.1134,,supply,,,,5686.67
2025-05-03,21833.9,3.6,6709277.0,595741.0,147882.0,6.1134,,neutral,,,,5686.67
2025-05-04,21833.9,3.6,6709277.0,595741.0,147882.0,6.1134,,neutral,,,,5686.67
2025-05-05,21833.9,3.6,6709277.0,595741.0,124690.0,6.1134,,supply,,,,5650.38
2025-05-06,21833.9,3.66,6709277.0,595741.0,129858.0,6.1134,,neutral,,,,5606.91
2025-05-07,21833.9,3.67,6710889.0,583727.0,154859.0,6.127,,supply,,,,5631.28
2025-05-08,21833.9,3.51,6710889.0,583727.0,139768.0,6.127,,supply,,,,5663.94
2025-05-09,21833.9,3.53,6710889.0,583727.0,142272.0,6.127,,neutral,,,,5659.91
2025-05-10,21833.9,3.53,6710889.0,583727.0,142272.0,6.127,,neutral,,,,5659.91
2025-05-11,21833.9,3.53,6710889.0,583727.0,142272.0,6.127,,neutral,,,,5659.91
2025-05-12,21833.9,3.15,6710889.0,583727.0,147505.0,6.127,,neutral,,,,5844.19
2025-05-13,21833.9,3.09,6710889.0,583727.0,144214.0,6.127,,supply,,,,5886.55
2025-05-14,21833.9,3.1,6713270.0,575846.0,165024.0,6.1373,,supply,,,,5892.58
2025-05-15,21833.9,3.2,6713270.0,575846.0,109436.0,6.1373,,supply,,,,5916.93
2025-05-16,21833.9,3.16,6713270.0,575846.0,136799.0,6.1373,,neutral,,,,5958.38
2025-05-17,21833.9,3.16,6713270.0,575846.0,136799.0,6.1373,,neutral,,,,5958.38
2025-05-18,21833.9,3.16,6713270.0,575846.0,136799.0,6.1373,,neutral,,,,5958.38
2025-05-19,21833.9,3.21,6713270.0,575846.0,180417.0,6.1372,,neutral,,,,5963.6
2025-05-20,21833.9,3.2,6713270.0,575846.0,136033.0,6.1373,,supply,,,,5940.46
2025-05-21,21833.9,3.25,6688726.0,503055.0,162802.0,6.1855,,supply,,,,5844.61
2025-05-22,21833.9,3.32,6688726.0,503055.0,173018.0,6.1855,,neutral,,,,5842.01
2025-05-23,21833.9,3.4,6688726.0,503055.0,154841.0,6.1855,,supply,,,,5802.82
2025-05-24,21833.9,3.4,6688726.0,503055.0,154841.0,6.1855,,neutral,,,,5802.82
2025-05-25,21833.9,3.4,6688726.0,503055.0,154841.0,6.1855,,neutral,,,,5802.82
2025-05-26,21833.9,3.4,6688726.0,503055.0,154841.0,6.1855,,neutral,,,,5802.82
2025-05-27,21833.9,3.24,6688726.0,503055.0,138066.0,6.1855,,supply,,,,5921.54
2025-05-28,21833.9,3.23,6673244.0,467204.0,173641.0,6.2059,,supply,,,,5888.55
2025-05-29,21833.9,3.22,6673244.0,467204.0,165660.0,6.2059,,supply,,,,5912.17
2025-05-30,21833.9,3.31,6673244.0,467204.0,315657.0,6.2057,,neutral,,,,5911.69
2025-05-31,21833.9,3.32,6673244.0,467204.0,315657.0,6.2057,,neutral,,,,5911.69
2025-06-01,21938.8,3.32,6673244.0,467204.0,315657.0,6.2057,,neutral,,,,5911.69
2025-06-02,21938.8,3.27,6673244.0,467204.0,135841.0,6.2059,,supply,,,,5935.94
2025-06-03,21938.8,3.19,6673244.0,467204.0,153177.0,6.2059,,neutral,,,,5970.37
2025-06-04,21938.8,3.23,6672885.0,378947.0,168882.0,6.2938,,supply,,,,5970.81
2025-06-05,21938.8,3.18,6672885.0,378947.0,152727.0,6.2938,,supply,,,,5939.3
2025-06-06,21938.8,3.09,6672885.0,378947.0,149284.0,6.2938,,supply,,,,6000.36
2025-06-07,21938.8,3.09,6672885.0,378947.0,149284.0,6.2938,,neutral,,,,6000.36
2025-06-08,21938.8,3.09,6672885.0,378947.0,149284.0,6.2938,,neutral,,,,6000.36
2025-06-09,21938.8,3.12,6672885.0,378947.0,179315.0,6.2938,,neutral,,,,6005.88
2025-06-10,21938.8,3.12,6672885.0,378947.0,182725.0,6.2938,,neutral,,,,6038.81
2025-06-11,21938.8,3.12,6677155.0,332907.0,204625.0,6.344,,supply,,,,6022.24
2025-06-12,21938.8,3.17,6677155.0,332907.0,181417.0,6.3441,,supply,,,,6045.26
2025-06-13,21938.8,3.18,6677155.0,332907.0,168645.0,6.3441,,supply,,,,5976.97
2025-06-14,21938.8,3.18,6677155.0,332907.0,168645.0,6.3441,,neutral,,,,5976.97
2025-06-15,21938.8,3.18,6677155.0,332907.0,168645.0,6.3441,,neutral,,,,5976.97
2025-06-16,21938.8,3.1,6677155.0,332907.0,140759.0,6.3441,,supply,,,,6033.11
2025-06-17,21938.8,3.17,6677155.0,332907.0,168939.0,6.3441,,neutral,,,,5982.72
2025-06-18,21938.8,3.16,6681056.0,337762.0,205050.0,6.3431,,absorb,,,,5980.87
2025-06-19,21938.8,3.16,6681056.0,337762.0,205050.0,6.3431,,neutral,,,,5980.87
2025-06-20,21938.8,3.13,6681056.0,337762.0,138283.0,6.3432,,supply,,,,5967.84
2025-06-21,21938.8,3.13,6681056.0,337762.0,138283.0,6.3432,,neutral,,,,5967.84
2025-06-22,21938.8,3.13,6681056.0,337762.0,138283.0,6.3432,,neutral,,,,5967.84
2025-06-23,21938.8,3.12,6681056.0,337762.0,165319.0,6.3431,,neutral,,,,6025.17
2025-06-24,21938.8,3.06,6681056.0,337762.0,187367.0,6.3431,,neutral,,,,6092.18
2025-06-25,21938.8,3.04,6662200.0,364375.0,210879.0,6.2976,,absorb,,,,6092.16
2025-06-26,21938.8,3.04,6662200.0,364375.0,252432.0,6.2976,,neutral,,,,6141.02
2025-06-27,21938.8,3.02,6662200.0,364375.0,285742.0,6.2975,,neutral,,,,6173.07
2025-06-28,21938.8,3.02,6662200.0,364375.0,285742.0,6.2975,,neutral,,,,6173.07
2025-06-29,21938.8,3.02,6662200.0,364375.0,285742.0,6.2975,,neutral,,,,6173.07
2025-06-30,21938.8,2.96,6662200.0,364375.0,460731.0,6.2974,,neutral,,,,6204.95
2025-07-01,22020.0,2.91,6662200.0,364375.0,245530.0,6.2976,,supply,,,,6198.01
2025-07-02,22020.0,2.88,6659598.0,359516.0,237307.0,6.2998,,supply,,,,6227.42
2025-07-03,22020.0,2.8,6659598.0,359516.0,214665.0,6.2999,,supply,,,,6279.35
2025-07-04,22020.0,2.8,6659598.0,359516.0,214665.0,6.2999,,neutral,,,,6279.35
2025-07-05,22020.0,2.8,6659598.0,359516.0,214665.0,6.2999,,neutral,,,,6279.35
2025-07-06,22020.0,2.8,6659598.0,359516.0,214665.0,6.2999,,neutral,,,,6279.35
2025-07-07,22020.0,2.86,6659598.0,359516.0,218030.0,6.2999,,neutral,,,,6229.98
2025-07-08,22020.0,2.92,6659598.0,359516.0,219415.0,6.2999,,neutral,,,,6225.52
2025-07-09,22020.0,2.94,6661912.0,319889.0,227273.0,6.3418,,supply,,,,6263.26
2025-07-10,22020.0,2.92,6661912.0,319889.0,183339.0,6.3418,,supply,,,,6280.46
2025-07-11,22020.0,2.97,6661912.0,319889.0,181637.0,6.3418,,supply,,,,6259.75
2025-07-12,22020.0,2.97,6661912.0,319889.0,181637.0,6.3418,,neutral,,,,6259.75
2025-07-13,22020.0,2.97,6661912.0,319889.0,181637.0,6.3418,,neutral,,,,6259.75
2025-07-14,22020.0,2.95,6661912.0,319889.0,217841.0,6.3418,,neutral,,,,6268.56
2025-07-15,22020.0,2.95,6661912.0,319889.0,198277.0,6.3418,,supply,,,,6243.76
2025-07-16,22020.0,3.0,6659273.0,296247.0,197086.0,6.3628,,supply,,,,6263.7
2025-07-17,22020.0,2.91,6659273.0,296247.0,193660.0,6.3628,,supply,,,,6297.36
2025-07-18,22020.0,2.93,6659273.0,296247.0,199298.0,6.3628,,neutral,,,,6296.79
2025-07-19,22020.0,2.93,6659273.0,296247.0,199298.0,6.3628,,neutral,,,,6296.79
2025-07-20,22020.0,2.93,6659273.0,296247.0,199298.0,6.3628,,neutral,,,,6296.79
2025-07-21,22020.0,2.89,6659273.0,296247.0,213666.0,6.3628,,neutral,,,,6305.6
2025-07-22,22020.0,2.9,6659273.0,296247.0,196374.0,6.3628,,supply,,,,6309.62
2025-07-23,22020.0,2.83,6657715.0,323176.0,189632.0,6.3343,,supply,,,,6358.91
2025-07-24,22020.0,2.82,6657715.0,323176.0,132186.0,6.3344,,supply,,,,6363.35
2025-07-25,22020.0,2.84,6657715.0,323176.0,150509.0,6.3344,,neutral,,,,6388.64
2025-07-26,22020.0,2.84,6657715.0,323176.0,150509.0,6.3344,,neutral,,,,6388.64
2025-07-27,22020.0,2.84,6657715.0,323176.0,150509.0,6.3344,,neutral,,,,6388.64
2025-07-28,22020.0,2.82,6657715.0,323176.0,170463.0,6.3344,,neutral,,,,6389.77
2025-07-29,22020.0,2.86,6657715.0,323176.0,171018.0,6.3344,,neutral,,,,6370.86
2025-07-30,22020.0,2.89,6642578.0,370507.0,155481.0,6.2719,,supply,,,,6362.9
2025-07-31,22020.0,2.86,6642578.0,370507.0,214445.0,6.2719,,neutral,,,,6339.39
2025-08-01,22087.0,3.13,6642578.0,370507.0,97426.0,6.272,,supply,,,,6238.01
2025-08-02,22087.0,3.13,6642578.0,370507.0,97426.0,6.272,,neutral,,,,6238.01
2025-08-03,22087.0,3.13,6642578.0,370507.0,97426.0,6.272,,neutral,,,,6238.01
2025-08-04,22087.0,3.02,6642578.0,370507.0,125730.0,6.2719,,neutral,,,,6329.94
2025-08-05,22087.0,2.98,6642578.0,370507.0,84356.0,6.272,,supply,,,,6299.19
2025-08-06,22087.0,2.98,6640843.0,421043.0,91966.0,6.2197,,absorb,,,,6345.06
2025-08-07,22087.0,2.95,6640843.0,421043.0,77961.0,6.2197,,supply,,,,6340.0
2025-08-08,22087.0,2.94,6640843.0,421043.0,80303.0,6.2197,,neutral,,,,6389.45
2025-08-09,22087.0,2.94,6640843.0,421043.0,80303.0,6.2197,,neutral,,,,6389.45
2025-08-10,22087.0,2.94,6640843.0,421043.0,80303.0,6.2197,,neutral,,,,6389.45
2025-08-11,22087.0,2.94,6640843.0,421043.0,82214.0,6.2197,,neutral,,,,6373.45
2025-08-12,22087.0,2.93,6640843.0,421043.0,57492.0,6.2197,,supply,,,,6445.76
2025-08-13,22087.0,2.9,6643615.0,504304.0,57202.0,6.1393,,supply,,,,6466.58
2025-08-14,22087.0,2.89,6643615.0,504304.0,28818.0,6.1393,,supply,,,,6468.54
2025-08-15,22087.0,2.88,6643615.0,504304.0,33757.0,6.1393,,neutral,,,,6449.8
2025-08-16,22087.0,2.88,6643615.0,504304.0,33757.0,6.1393,,neutral,,,,6449.8
2025-08-17,22087.0,2.88,6643615.0,504304.0,33757.0,6.1393,,neutral,,,,6449.8
2025-08-18,22087.0,2.88,6643615.0,504304.0,38240.0,6.1393,,neutral,,,,6449.15
2025-08-19,22087.0,2.9,6643615.0,504304.0,22344.0,6.1393,,supply,,,,6411.37
2025-08-20,22087.0,2.94,6618415.0,519534.0,34999.0,6.0988,,absorb,,,,6395.78
2025-08-21,22087.0,2.95,6618415.0,519534.0,25358.0,6.0989,,supply,,,,6370.17
2025-08-22,22087.0,2.88,6618415.0,519534.0,36275.0,6.0988,,neutral,,,,6466.91
2025-08-23,22087.0,2.88,6618415.0,519534.0,36275.0,6.0988,,neutral,,,,6466.91
2025-08-24,22087.0,2.88,6618415.0,519534.0,36275.0,6.0988,,neutral,,,,6466.91
2025-08-25,22087.0,2.8,6618415.0,519534.0,47567.0,6.0988,,neutral,,,,6439.32
2025-08-26,22087.0,2.78,6618415.0,519534.0,28574.0,6.0989,,supply,,,,6465.94
2025-08-27,22087.0,2.78,6603384.0,589998.0,34744.0,6.0134,,absorb,,,,6481.4
2025-08-28,22087.0,2.75,6603384.0,589998.0,31966.0,6.0134,,supply,,,,6501.86
2025-08-29,22087.0,2.82,6603384.0,589998.0,77898.0,6.0133,,neutral,,,,6460.26
2025-08-30,22087.0,2.82,6603384.0,589998.0,77898.0,6.0133,,neutral,,,,6460.26
2025-08-31,22087.0,2.84,6603384.0,589998.0,77898.0,6.0133,,neutral,,,,6460.26
2025-09-01,22170.3,2.84,6603384.0,589998.0,77898.0,6.0133,,neutral,,,,6460.26
2025-09-02,22170.3,2.92,6603384.0,589998.0,21066.0,6.0134,,supply,,,,6415.54
2025-09-03,22170.3,2.88,6602071.0,597513.0,17923.0,6.0045,,supply,,,,6448.26
2025-09-04,22170.3,2.84,6602071.0,597513.0,20128.0,6.0045,,neutral,,,,6502.08
2025-09-05,22170.3,2.83,6602071.0,597513.0,20997.0,6.0045,,neutral,,,,6481.5
2025-09-06,22170.3,2.83,6602071.0,597513.0,20997.0,6.0045,,neutral,,,,6481.5
2025-09-07,22170.3,2.83,6602071.0,597513.0,20997.0,6.0045,,neutral,,,,6481.5
2025-09-08,22170.3,2.84,6602071.0,597513.0,19416.0,6.0045,,supply,,,,6495.15
2025-09-09,22170.3,2.87,6602071.0,597513.0,22915.0,6.0045,,neutral,,,,6512.61
2025-09-10,22170.3,2.84,6605962.0,672274.0,29400.0,5.9337,,absorb,,,,6532.04
2025-09-11,22170.3,2.78,6605962.0,672274.0,26897.0,5.9337,,supply,,,,6587.47
2025-09-12,22170.3,2.79,6605962.0,672274.0,17331.0,5.9337,,supply,,,,6584.29
2025-09-13,22170.3,2.79,6605962.0,672274.0,17331.0,5.9337,,neutral,,,,6584.29
2025-09-14,22170.3,2.79,6605962.0,672274.0,17331.0,5.9337,,neutral,,,,6584.29
2025-09-15,22170.3,2.75,6605962.0,672274.0,16954.0,5.9337,,supply,,,,6615.28
2025-09-16,22170.3,2.79,6605962.0,672274.0,18817.0,5.9337,,neutral,,,,6606.76
2025-09-17,22170.3,2.79,6608597.0,756376.0,13963.0,5.8522,,supply,,,,6600.35
2025-09-18,22170.3,2.71,6608597.0,756376.0,13707.0,5.8522,,supply,,,,6631.96
2025-09-19,22170.3,2.72,6608597.0,756376.0,11363.0,5.8522,,supply,,,,6664.36
2025-09-20,22170.3,2.72,6608597.0,756376.0,11363.0,5.8522,,neutral,,,,6664.36
2025-09-21,22170.3,2.72,6608597.0,756376.0,11363.0,5.8522,,neutral,,,,6664.36
2025-09-22,22170.3,2.69,6608597.0,756376.0,14173.0,5.8522,,neutral,,,,6693.75
2025-09-23,22170.3,2.71,6608597.0,756376.0,14402.0,5.8522,,neutral,,,,6656.92
2025-09-24,22170.3,2.7,6608395.0,804856.0,29172.0,5.8035,,absorb,,,,6637.97
2025-09-25,22170.3,2.76,6608395.0,804856.0,25369.0,5.8035,,supply,,,,6604.72
2025-09-26,22170.3,2.75,6608395.0,804856.0,48073.0,5.8035,,neutral,,,,6643.7
2025-09-27,22170.3,2.75,6608395.0,804856.0,48073.0,5.8035,,neutral,,,,6643.7
2025-09-28,22170.3,2.75,6608395.0,804856.0,48073.0,5.8035,,neutral,,,,6643.7
2025-09-29,22170.3,2.74,6608395.0,804856.0,56220.0,5.8035,,neutral,,,,6661.21
2025-09-30,22170.3,2.8,6608395.0,804856.0,49071.0,5.8035,,supply,,,,6688.46
2025-10-01,22245.1,2.81,6587119.0,805139.0,10179.0,5.782,,supply,,,,6711.2
2025-10-02,22245.1,2.81,6587119.0,805139.0,8436.0,5.782,,supply,,,,6715.35
2025-10-03,22245.1,2.8,6587119.0,805139.0,25392.0,5.782,,neutral,,,,6715.79
2025-10-04,22245.1,2.8,6587119.0,805139.0,25392.0,5.782,,neutral,,,,6715.79
2025-10-05,22245.1,2.8,6587119.0,805139.0,25392.0,5.782,,neutral,,,,6715.79
2025-10-06,22245.1,2.76,6587119.0,805139.0,21776.0,5.782,,supply,,,,6740.28
2025-10-07,22245.1,2.82,6587119.0,805139.0,4622.0,5.782,,supply,,,,6714.59
2025-10-08,22245.1,2.84,6590815.0,807428.0,5231.0,5.7834,,absorb,,,,6753.72
2025-10-09,22245.1,2.95,6590815.0,807428.0,4496.0,5.7834,,supply,,,,6735.11
2025-10-10,22245.1,3.18,6590815.0,807428.0,4124.0,5.7834,,supply,,,,6552.51
2025-10-11,22245.1,3.18,6590815.0,807428.0,4124.0,5.7834,,neutral,,,,6552.51
2025-10-12,22245.1,3.18,6590815.0,807428.0,4124.0,5.7834,,neutral,,,,6552.51
2025-10-13,22245.1,3.18,6590815.0,807428.0,4124.0,5.7834,,neutral,,,,6654.72
2025-10-14,22245.1,3.11,6590815.0,807428.0,3516.0,5.7834,,supply,,,,6644.31
2025-10-15,22245.1,2.95,6596454.0,809593.0,5484.0,5.7869,,absorb,,,,6671.06
2025-10-16,22245.1,3.04,6596454.0,809593.0,6960.0,5.7869,,neutral,,,,6629.07
2025-10-17,22245.1,3.04,6596454.0,809593.0,4102.0,5.7869,,supply,,,,6664.01
2025-10-18,22245.1,3.04,6596454.0,809593.0,4102.0,5.7869,,neutral,,,,6664.01
2025-10-19,22245.1,3.04,6596454.0,809593.0,4102.0,5.7869,,neutral,,,,6664.01
2025-10-20,22245.1,2.99,6596454.0,809593.0,5931.0,5.7869,,neutral,,,,6735.13
2025-10-21,22245.1,2.97,6596454.0,809593.0,4699.0,5.7869,,supply,,,,6735.35
2025-10-22,22245.1,3.01,6589533.0,908001.0,4005.0,5.6815,,supply,,,,6699.4
2025-10-23,22245.1,2.96,6589533.0,908001.0,6941.0,5.6815,,neutral,,,,6738.44
2025-10-24,22245.1,2.88,6589533.0,908001.0,2435.0,5.6815,,supply,,,,6791.69
2025-10-25,22245.1,2.88,6589533.0,908001.0,2435.0,5.6815,,neutral,,,,6791.69
2025-10-26,22245.1,2.88,6589533.0,908001.0,2435.0,5.6815,,neutral,,,,6791.69
2025-10-27,22245.1,2.8,6589533.0,908001.0,10642.0,5.6815,,neutral,,,,6875.16
2025-10-28,22245.1,2.82,6589533.0,908001.0,14096.0,5.6815,,neutral,,,,6890.89
2025-10-29,22245.1,2.76,6587034.0,957990.0,19504.0,5.629,,absorb,,,,6890.59
2025-10-30,22245.1,2.85,6587034.0,957990.0,19166.0,5.629,,supply,,,,6822.34
2025-10-31,22245.1,2.94,6587034.0,957990.0,51802.0,5.629,,neutral,,,,6840.2
2025-11-01,22277.5,2.94,6587034.0,957990.0,51802.0,5.629,,neutral,,,,6840.2
2025-11-02,22277.5,2.94,6587034.0,957990.0,51802.0,5.629,,neutral,,,,6840.2
2025-11-03,22277.5,3.04,6587034.0,957990.0,23792.0,5.629,,supply,,,,6851.97
2025-11-04,22277.5,3.13,6587034.0,957990.0,16983.0,5.629,,supply,,,,6771.55
2025-11-05,22277.5,3.05,6572732.0,940979.0,12814.0,5.6317,,supply,,,,6796.29
2025-11-06,22277.5,3.13,6572732.0,940979.0,10754.0,5.6317,,supply,,,,6720.32
2025-11-07,22277.5,3.15,6572732.0,940979.0,4903.0,5.6317,,supply,,,,6728.8
2025-11-08,22277.5,3.15,6572732.0,940979.0,4903.0,5.6317,,neutral,,,,6728.8
2025-11-09,22277.5,3.15,6572732.0,940979.0,4903.0,5.6317,,neutral,,,,6728.8
2025-11-10,22277.5,3.02,6572732.0,940979.0,7152.0,5.6317,,neutral,,,,6832.43
2025-11-11,22277.5,3.02,6572732.0,940979.0,7152.0,5.6317,,neutral,,,,6846.61
2025-11-12,22277.5,3.02,6580462.0,953816.0,5886.0,5.6266,,supply,,,,6850.92
2025-11-13,22277.5,3.09,6580462.0,953816.0,3761.0,5.6266,,supply,,,,6737.49
2025-11-14,22277.5,3.07,6580462.0,953816.0,1559.0,5.6266,,supply,,,,6734.11
2025-11-15,22277.5,3.07,6580462.0,953816.0,1559.0,5.6266,,neutral,,,,6734.11
2025-11-16,22277.5,3.07,6580462.0,953816.0,1559.0,5.6266,,neutral,,,,6734.11
2025-11-17,22277.5,3.13,6580462.0,953816.0,3172.0,5.6266,,neutral,,,,6672.41
2025-11-18,22277.5,3.2,6580462.0,953816.0,905.0,5.6266,,supply,,,,6617.32
2025-11-19,22277.5,3.17,6555283.0,941926.0,1129.0,5.6134,,supply,,,,6642.16
2025-11-20,22277.5,3.17,6555283.0,941926.0,6520.0,5.6134,,neutral,,,,6538.76
2025-11-21,22277.5,3.19,6555283.0,941926.0,2503.0,5.6134,,supply,,,,6602.99
2025-11-22,22277.5,3.19,6555283.0,941926.0,2503.0,5.6134,,neutral,,,,6602.99
2025-11-23,22277.5,3.19,6555283.0,941926.0,2503.0,5.6134,,neutral,,,,6602.99
2025-11-24,22277.5,3.15,6555283.0,941926.0,1077.0,5.6134,,supply,,,,6705.12
2025-11-25,22277.5,3.1,6555283.0,941926.0,2314.0,5.6134,,neutral,,,,6765.88
2025-11-26,22277.5,3.0,6552419.0,903394.0,2217.0,5.649,,supply,,,,6812.61
2025-11-27,22277.5,3.0,6552419.0,903394.0,2217.0,5.649,,neutral,,,,6812.61
2025-11-28,22277.5,2.95,6552419.0,903394.0,7561.0,5.649,,neutral,,,,6849.09
2025-11-29,22277.5,2.95,6552419.0,903394.0,7561.0,5.649,,neutral,,,,6849.09
2025-11-30,22277.5,2.92,6552419.0,903394.0,7561.0,5.649,,neutral,,,,6849.09
2025-12-01,22353.6,2.94,6552419.0,903394.0,3240.0,5.649,,supply,,,,6812.63
2025-12-02,22353.6,2.92,6552419.0,903394.0,5620.0,5.649,,neutral,,,,6829.37
2025-12-03,22353.6,2.89,6535781.0,937167.0,2514.0,5.5986,,supply,,,,6849.72
2025-12-04,22353.6,2.88,6535781.0,937167.0,2233.0,5.5986,,supply,,,,6857.12
2025-12-05,22353.6,2.85,6535781.0,937167.0,1485.0,5.5986,,supply,,,,6870.4
2025-12-06,22353.6,2.85,6535781.0,937167.0,1485.0,5.5986,,neutral,,,,6870.4
2025-12-07,22353.6,2.85,6535781.0,937167.0,1485.0,5.5986,,neutral,,,,6870.4
2025-12-08,22353.6,2.89,6535781.0,937167.0,1703.0,5.5986,,neutral,,,,6846.51
2025-12-09,22353.6,2.89,6535781.0,937167.0,3211.0,5.5986,,neutral,,,,6840.51
2025-12-10,22353.6,2.91,6539303.0,858946.0,5045.0,5.6804,,supply,,,,6886.68
2025-12-11,22353.6,2.88,6539303.0,858946.0,2874.0,5.6804,,supply,,,,6901.0
2025-12-12,22353.6,2.91,6539303.0,858946.0,838.0,5.6804,,supply,,,,6827.41
2025-12-13,22353.6,2.91,6539303.0,858946.0,838.0,5.6804,,neutral,,,,6827.41
2025-12-14,22353.6,2.91,6539303.0,858946.0,838.0,5.6804,,neutral,,,,6827.41
2025-12-15,22353.6,2.91,6539303.0,858946.0,2601.0,5.6804,,neutral,,,,6816.51
2025-12-16,22353.6,2.98,6539303.0,858946.0,1554.0,5.6804,,supply,,,,6800.26
2025-12-17,22353.6,2.99,6556861.0,833093.0,10361.0,5.7238,,supply,,,,6721.43
2025-12-18,22353.6,2.95,6556861.0,833093.0,11708.0,5.7238,,neutral,,,,6774.76
2025-12-19,22353.6,2.9,6556861.0,833093.0,3047.0,5.7238,,supply,,,,6834.5
2025-12-20,22353.6,2.9,6556861.0,833093.0,3047.0,5.7238,,neutral,,,,6834.5
2025-12-21,22353.6,2.9,6556861.0,833093.0,3047.0,5.7238,,neutral,,,,6834.5
2025-12-22,22353.6,2.88,6556861.0,833093.0,1523.0,5.7238,,supply,,,,6878.49
2025-12-23,22353.6,2.83,6556861.0,833093.0,5893.0,5.7238,,neutral,,,,6909.79
2025-12-24,22353.6,2.84,6581231.0,837120.0,4803.0,5.7441,,supply,,,,6932.05
2025-12-25,22353.6,2.84,6581231.0,837120.0,4803.0,5.7441,,neutral,,,,6932.05
2025-12-26,22353.6,2.86,6581231.0,837120.0,20339.0,5.7441,,neutral,,,,6929.94
2025-12-27,22353.6,2.86,6581231.0,837120.0,20339.0,5.7441,,neutral,,,,6929.94
2025-12-28,22353.6,2.86,6581231.0,837120.0,20339.0,5.7441,,neutral,,,,6929.94
2025-12-29,22353.6,2.87,6581231.0,837120.0,10551.0,5.7441,,supply,,,,6905.74
2025-12-30,22353.6,2.84,6581231.0,837120.0,12605.0,5.7441,,neutral,,,,6896.24
2025-12-31,22353.6,2.81,6640618.0,837306.0,105993.0,5.8032,,absorb,,,,6845.5
2026-01-01,22429.3,2.81,6640618.0,837306.0,105993.0,5.8032,,neutral,,,,6845.5
2026-01-02,22429.3,2.83,6640618.0,837306.0,5667.0,5.8033,,supply,,,,6858.47
2026-01-03,22429.3,2.83,6640618.0,837306.0,5667.0,5.8033,,neutral,,,,6858.47
2026-01-04,22429.3,2.83,6640618.0,837306.0,5667.0,5.8033,,neutral,,,,6858.47
2026-01-05,22429.3,2.81,6640618.0,837306.0,6485.0,5.8033,,neutral,,,,6902.05
2026-01-06,22429.3,2.79,6640618.0,837306.0,2582.0,5.8033,,supply,,,,6944.82
2026-01-07,22429.3,2.79,6573602.0,796148.0,4582.0,5.7774,,supply,,,,6920.93
2026-01-08,22429.3,2.76,6573602.0,796148.0,3083.0,5.7775,,supply,,,,6921.46
2026-01-09,22429.3,2.74,6573602.0,796148.0,3280.0,5.7775,,neutral,,,,6966.28
2026-01-10,22429.3,2.74,6573602.0,796148.0,3280.0,5.7775,,neutral,,,,6966.28
2026-01-11,22429.3,2.74,6573602.0,796148.0,3280.0,5.7775,,neutral,,,,6966.28
2026-01-12,22429.3,2.74,6573602.0,796148.0,3402.0,5.7775,,neutral,,,,6977.27
2026-01-13,22429.3,2.75,6573602.0,796148.0,3277.0,5.7775,,supply,,,,6963.74
2026-01-14,22429.3,2.76,6581700.0,779175.0,3223.0,5.8025,,supply,,,,6926.6
2026-01-15,22429.3,2.71,6581700.0,779175.0,2003.0,5.8025,,supply,,,,6944.47
2026-01-16,22429.3,2.65,6581700.0,779175.0,1222.0,5.8025,,supply,,,,6940.01
2026-01-17,22429.3,2.65,6581700.0,779175.0,1222.0,5.8025,,neutral,,,,6940.01
